execution_idx,application,case,version,exception_name,frame_level,search_budget,fitness_function_value,number_of_fitness_evaluations,fitness_function_evolution
13,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,18,62328,13.90909090909090,412,"[18.833333333333336,1][13.90909090909091,5]"
14,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,18,62328,13.6,243,"[18.833333333333336,1][13.90909090909091,6][13.6,155]"
15,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,18,62328,13.90909090909090,23,"[18.833333333333336,1][13.90909090909091,5]"
16,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,18,62328,18.833333333333300,58,"[18.833333333333336,1]"
17,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,18,62328,13.6,170,"[18.833333333333336,1][13.90909090909091,4][13.6,24]"
18,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,18,62328,13.90909090909090,369,"[18.833333333333336,1][13.90909090909091,3]"
19,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,18,62328,18.833333333333300,40,"[18.833333333333336,1]"
20,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,18,62328,18.833333333333300,35,"[18.833333333333336,1]"
21,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,18,62328,13.90909090909090,131,"[18.833333333333336,1][13.90909090909091,90]"
22,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,18,62328,13.6,101,"[18.833333333333336,1][13.90909090909091,7][13.6,99]"
23,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,18,62328,18.833333333333300,79,"[18.833333333333336,1]"
24,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,18,62328,18.833333333333300,2,"[18.833333333333336,1]"
25,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,18,62328,13.90909090909090,66,"[18.833333333333336,1][13.90909090909091,10]"
26,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,18,62328,13.90909090909090,246,"[18.833333333333336,1][13.90909090909091,8]"
27,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,18,62328,13.90909090909090,187,"[18.833333333333336,1][13.90909090909091,3]"
28,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,18,62328,18.833333333333300,43,"[18.833333333333336,1]"
29,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,18,62328,-1,0,
30,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,18,62328,-1,0,
1,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,19,62328,18.833333333333300,4,"[18.833333333333336,1]"
2,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,19,62328,13.90909090909090,12,"[18.833333333333336,1][13.90909090909091,5]"
3,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,19,62328,13.6,190,"[18.833333333333336,1][13.90909090909091,6][13.6,89]"
4,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,19,62328,13.6,155,"[18.833333333333336,1][13.90909090909091,3][13.6,75]"
5,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,19,62328,13.90909090909090,30,"[18.833333333333336,1][13.90909090909091,4]"
6,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,19,62328,13.6,218,"[18.833333333333336,1][13.90909090909091,7][13.6,64]"
7,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,19,62328,13.90909090909090,135,"[18.833333333333336,1][13.90909090909091,7]"
8,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,19,62328,13.6,141,"[18.833333333333336,1][13.90909090909091,5][13.6,53]"
9,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,19,62328,13.90909090909090,94,"[18.833333333333336,1][13.90909090909091,3]"
10,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,19,62328,18.833333333333300,22,"[18.833333333333336,1]"
11,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,19,62328,13.90909090909090,93,"[18.833333333333336,1][13.90909090909091,3]"
12,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,19,62328,18.833333333333300,20,"[18.833333333333336,1]"
13,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,19,62328,13.90909090909090,530,"[18.833333333333336,1][13.90909090909091,14]"
14,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,19,62328,18.833333333333300,1,"[18.833333333333336,1]"
15,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,19,62328,13.6,143,"[18.833333333333336,1][13.90909090909091,10][13.6,37]"
16,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,19,62328,13.90909090909090,6,"[18.833333333333336,1][13.90909090909091,4]"
17,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,19,62328,13.90909090909090,65,"[18.833333333333336,1][13.90909090909091,12]"
18,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,19,62328,13.90909090909090,69,"[18.833333333333336,1][13.90909090909091,15]"
19,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,19,62328,18.833333333333300,3,"[18.833333333333336,1]"
20,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,19,62328,13.333333333333300,200,"[18.833333333333336,1][13.90909090909091,5][13.6,69][13.333333333333332,150]"
21,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,19,62328,13.90909090909090,29,"[18.833333333333336,1][13.90909090909091,9]"
22,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,19,62328,13.90909090909090,114,"[18.833333333333336,1][13.90909090909091,53]"
23,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,19,62328,13.90909090909090,121,"[18.833333333333336,1][13.90909090909091,7]"
24,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,19,62328,-1,0,
25,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,19,62328,13.90909090909090,246,"[18.833333333333336,1][13.90909090909091,4]"
26,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,19,62328,18.833333333333300,1,"[18.833333333333336,1]"
27,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,19,62328,-1,0,
28,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,19,62328,13.90909090909090,165,"[18.833333333333336,1][13.90909090909091,3]"
29,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,19,62328,13.6,174,"[18.833333333333336,1][13.90909090909091,14][13.6,105]"
30,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,19,62328,-1,0,
1,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,20,62328,19.5,402,"[20.5,1][19.5,26]"
2,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,20,62328,19.5,356,"[20.5,1][19.5,69]"
3,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,20,62328,19.5,226,"[20.5,1][19.5,88]"
4,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,20,62328,19.5,25,"[19.5,1]"
5,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,20,62328,20.5,159,"[20.5,1]"
6,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,20,62328,20.5,183,"[20.5,1]"
7,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,20,62328,20.5,26,"[20.5,1]"
8,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,20,62328,20.5,132,"[20.5,1]"
9,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,20,62328,20.5,222,"[20.5,1]"
10,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,20,62328,20.5,152,"[20.5,1]"
11,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,20,62328,20.5,115,"[20.5,1]"
12,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,20,62328,20.5,170,"[20.5,1]"
13,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,20,62328,20.5,271,"[20.5,1]"
14,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,20,62328,19.5,113,"[19.5,1]"
15,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,20,62328,19.5,53,"[19.5,1]"
16,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,20,62328,19.5,47,"[20.5,1][19.5,3]"
17,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,20,62328,20.5,57,"[20.5,1]"
18,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,20,62328,19.5,133,"[19.5,1]"
19,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,20,62328,-1,0,
20,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,20,62328,19.5,114,"[19.5,1]"
21,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,20,62328,20.5,83,"[20.5,1]"
22,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,20,62328,20.5,37,"[20.5,1]"
23,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,20,62328,20.5,60,"[20.5,1]"
24,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,20,62328,19.5,4,"[19.5,1]"
25,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,20,62328,20.5,21,"[20.5,1]"
26,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,20,62328,20.5,1,"[20.5,1]"
27,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,20,62328,20.5,5,"[20.5,1]"
28,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,20,62328,20.5,27,"[20.5,1]"
29,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,20,62328,20.5,162,"[20.5,1]"
30,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,20,62328,20.5,296,"[20.5,1]"
1,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,21,62328,19.5,66,"[21.5,1][20.5,2][19.5,6]"
2,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,21,62328,19.5,121,"[21.5,1][20.5,4][19.5,10]"
3,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,21,62328,19.5,155,"[21.5,1][20.5,6][19.5,15]"
4,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,21,62328,19.5,205,"[21.5,1][20.5,5][19.5,44]"
5,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,21,62328,20.5,10,"[21.5,1][20.5,3]"
6,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,21,62328,19.5,255,"[21.5,1][20.5,7][19.5,11]"
7,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,21,62328,20.5,35,"[21.5,1][20.5,6]"
8,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,21,62328,19.5,120,"[21.5,1][20.5,8][19.5,106]"
9,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,21,62328,19.5,16,"[21.5,1][20.5,4][19.5,8]"
10,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,21,62328,19.5,241,"[20.5,1][19.5,6]"
11,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,21,62328,20.5,68,"[21.5,1][20.5,9]"
12,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,21,62328,19.5,202,"[20.5,1][19.5,11]"
13,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,21,62328,20.5,94,"[21.5,1][20.5,6]"
14,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,21,62328,20.5,131,"[21.5,1][20.5,2]"
15,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,21,62328,19.5,207,"[21.5,1][20.5,2][19.5,8]"
16,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,21,62328,19.5,227,"[21.5,1][20.5,13][19.5,26]"
17,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,21,62328,19.5,136,"[21.5,1][20.5,14][19.5,16]"
18,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,21,62328,19.5,172,"[21.5,1][20.5,7][19.5,25]"
19,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,21,62328,20.5,190,"[21.5,1][20.5,10]"
20,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,21,62328,19.5,160,"[21.5,1][20.5,5][19.5,42]"
21,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,21,62328,19.5,68,"[21.5,1][20.5,2][19.5,8]"
22,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,21,62328,20.5,153,"[20.5,1]"
23,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,21,62328,19.5,207,"[21.5,1][20.5,21][19.5,26]"
24,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,21,62328,19.5,184,"[21.5,1][20.5,6][19.5,18]"
25,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,21,62328,19.5,152,"[21.5,1][20.5,4][19.5,8]"
26,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,21,62328,19.5,162,"[21.5,1][20.5,6][19.5,29]"
27,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,21,62328,20.5,4,"[21.5,1][20.5,4]"
28,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,21,62328,20.5,179,"[20.5,1]"
29,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,21,62328,20.5,108,"[21.5,1][20.5,7]"
30,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,21,62328,19.5,195,"[21.5,1][20.5,5][19.5,9]"
1,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,22,62328,-1,0,
2,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,22,62328,-1,0,
3,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,22,62328,-1,0,
4,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,22,62328,-1,0,
5,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,22,62328,-1,0,
6,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,22,62328,-1,0,
7,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,22,62328,-1,0,
8,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,22,62328,-1,0,
9,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,22,62328,-1,0,
10,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,22,62328,-1,0,
11,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,22,62328,-1,0,
12,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,22,62328,-1,0,
13,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,22,62328,-1,0,
14,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,22,62328,-1,0,
15,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,22,62328,-1,0,
16,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,22,62328,-1,0,
17,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,22,62328,-1,0,
18,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,22,62328,-1,0,
19,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,22,62328,-1,0,
20,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,22,62328,-1,0,
21,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,22,62328,-1,0,
22,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,22,62328,-1,0,
23,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,22,62328,-1,0,
24,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,22,62328,-1,0,
25,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,22,62328,-1,0,
26,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,22,62328,-1,0,
27,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,22,62328,-1,0,
28,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,22,62328,-1,0,
29,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,22,62328,-1,0,
30,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,22,62328,-1,0,
1,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,23,62328,-1,0,
2,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,23,62328,-1,0,
3,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,23,62328,-1,0,
4,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,23,62328,-1,0,
5,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,23,62328,-1,0,
6,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,23,62328,-1,0,
7,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,23,62328,-1,0,
8,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,23,62328,-1,0,
9,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,23,62328,-1,0,
10,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,23,62328,-1,0,
11,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,23,62328,-1,0,
12,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,23,62328,-1,0,
13,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,23,62328,-1,0,
14,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,23,62328,-1,0,
15,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,23,62328,-1,0,
16,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,23,62328,-1,0,
17,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,23,62328,-1,0,
18,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,23,62328,-1,0,
19,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,23,62328,-1,0,
20,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,23,62328,-1,0,
21,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,23,62328,-1,0,
22,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,23,62328,-1,0,
23,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,23,62328,-1,0,
24,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,23,62328,-1,0,
25,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,23,62328,-1,0,
26,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,23,62328,-1,0,
27,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,23,62328,-1,0,
28,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,23,62328,-1,0,
29,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,23,62328,-1,0,
30,elasticsearch,ES-19891,2.3.3,java.lang.ArrayIndexOutOfBoundsException,23,62328,-1,0,
1,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,17,62328,19.5,1324,"[19.5,1]"
2,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,17,62328,19.5,1165,"[19.5,1]"
3,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,17,62328,19.5,1315,"[19.5,1]"
4,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,17,62328,19.5,1226,"[19.5,1]"
5,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,17,62328,19.5,1133,"[19.5,1]"
6,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,17,62328,19.5,1035,"[19.5,1]"
7,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,17,62328,19.5,1165,"[19.5,1]"
8,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,17,62328,19.5,1477,"[19.5,1]"
9,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,17,62328,19.5,1173,"[19.5,1]"
10,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,17,62328,19.5,1222,"[19.5,1]"
11,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,17,62328,19.5,1187,"[19.5,1]"
12,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,17,62328,19.5,1117,"[19.5,1]"
13,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,17,62328,19.5,469,"[19.5,1]"
14,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,17,62328,19.5,1253,"[19.5,1]"
15,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,17,62328,19.5,1196,"[19.5,1]"
16,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,17,62328,19.5,1068,"[19.5,1]"
17,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,17,62328,19.5,1180,"[19.5,1]"
18,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,17,62328,19.5,1346,"[19.5,1]"
19,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,17,62328,19.5,1155,"[19.5,1]"
20,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,17,62328,19.5,1160,"[19.5,1]"
21,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,17,62328,19.5,1171,"[19.5,1]"
22,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,17,62328,19.5,1053,"[19.5,1]"
23,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,17,62328,19.5,1375,"[19.5,1]"
24,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,17,62328,19.5,1284,"[19.5,1]"
25,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,17,62328,19.5,1072,"[19.5,1]"
26,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,17,62328,19.5,998,"[19.5,1]"
27,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,17,62328,19.5,1141,"[19.5,1]"
28,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,17,62328,19.5,1187,"[19.5,1]"
29,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,17,62328,19.5,905,"[19.5,1]"
30,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,17,62328,19.5,1355,"[19.5,1]"
1,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,18,62328,19.5,1194,"[19.5,1]"
2,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,18,62328,19.5,1101,"[19.5,1]"
3,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,18,62328,19.5,1192,"[19.5,1]"
4,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,18,62328,19.5,1082,"[19.5,1]"
5,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,18,62328,19.5,1231,"[19.5,1]"
6,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,18,62328,19.5,1313,"[19.5,1]"
7,elasticsearch,ES-21911,5.0.2,java.lang.ArrayIndexOutOfBoundsException,18,62328,19.5,1185,"[19.5,1]"
