execution_idx,application,case,version,exception_name,frame_level,search_budget,fitness_function_value,number_of_fitness_evaluations,fitness_function_evolution,covered_goals,covered_goals_evolution
8,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,40,62328,-1,0,,,
9,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,40,62328,-1,0,,,
10,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,40,62328,-1,0,,,
11,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,40,62328,-1,0,,,
12,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,40,62328,-1,0,,,
13,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,40,62328,-1,0,,,
14,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,40,62328,-1,0,,,
15,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,40,62328,-1,0,,,
16,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,40,62328,-1,0,,,
17,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,40,62328,-1,0,,,
18,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,40,62328,-1,0,,,
19,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,40,62328,-1,0,,,
20,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,40,62328,-1,0,,,
21,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,40,62328,-1,0,,,
22,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,40,62328,-1,0,,,
23,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,40,62328,-1,0,,,
24,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,40,62328,-1,0,,,
25,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,40,62328,-1,0,,,
26,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,40,62328,-1,0,,,
27,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,40,62328,-1,0,,,
28,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,40,62328,-1,0,,,
29,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,40,62328,-1,0,,,
30,elasticsearch,ES-20479,2.4.0,java.lang.IllegalArgumentException,40,62328,-1,0,,,
1,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,1,62328,-2,10,"[1.3333333333333333,1][0.0,10]",0/1,"[0/1,1]"
2,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,1,62328,-2,1,"[0.0,1]",,
3,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,1,62328,-2,5,"[1.3333333333333333,1][0.0,5]",0/1,"[0/1,1]"
4,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,1,62328,-2,1,"[0.0,1]",,
5,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,1,62328,-2,1,"[0.0,1]",0/1,"[0/1,1]"
6,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,1,62328,-2,4,"[1.3333333333333333,1][0.0,4]",0/1,"[0/1,1]"
7,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,1,62328,-2,1,"[0.0,1]",,
8,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,1,62328,-2,5,"[1.3333333333333333,1][0.0,5]",0/1,"[0/1,1]"
9,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,1,62328,-2,7,"[1.3333333333333333,1][0.0,7]",0/1,"[0/1,1]"
10,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,1,62328,-2,1,"[0.0,1]",,
11,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,1,62328,-2,1,"[0.0,1]",,
12,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,1,62328,-2,1,"[0.0,1]",,
13,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,1,62328,-2,1,"[0.0,1]",,
14,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,1,62328,-2,1,"[0.0,1]",,
15,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,1,62328,-2,1,"[0.0,1]",0/1,"[0/1,1]"
16,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,1,62328,-2,1,"[0.0,1]",,
17,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,1,62328,1.3333333333333300,8,"[1.3333333333333333,1]",0/1,"[0/1,1]"
18,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,1,62328,-2,7,"[1.3333333333333333,1][0.0,7]",0/1,"[0/1,1]"
19,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,1,62328,0.0,5,"[1.3333333333333333,1][0.0,5]",0/1,"[0/1,1]"
20,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,1,62328,-2,1,"[0.0,1]",,
21,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,1,62328,-2,1,"[0.0,1]",0/1,"[0/1,1]"
22,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,1,62328,-2,1,"[0.0,1]",,
23,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,1,62328,-2,1,"[0.0,1]",0/1,"[0/1,1]"
24,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,1,62328,-2,1,"[0.0,1]",,
25,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,1,62328,-2,1,"[0.0,1]",,
26,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,1,62328,-2,1,"[0.0,1]",,
27,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,1,62328,-2,2,"[1.3333333333333333,1][0.0,2]",0/1,"[0/1,1]"
28,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,1,62328,-2,10,"[1.3333333333333333,1][0.0,10]",0/1,"[0/1,1]"
29,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,1,62328,-2,1,"[0.0,1]",,
30,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,1,62328,-2,1,"[0.0,1]",0/1,"[0/1,1]"
1,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,2,62328,-2,15,"[1.3333333333333333,1][0.0,15]",0/1,"[0/1,1]"
2,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,2,62328,-2,1,"[0.0,1]",,
3,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,2,62328,-2,1,"[0.0,1]",,
4,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,2,62328,-2,4,"[1.3333333333333333,1][0.0,4]",0/1,"[0/1,1]"
5,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,2,62328,-2,1,"[0.0,1]",,
6,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,2,62328,-2,1,"[0.0,1]",,
7,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,2,62328,-2,1,"[0.0,1]",,
8,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,2,62328,-2,1,"[0.0,1]",,
9,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,2,62328,-2,1,"[0.0,1]",0/1,"[0/1,1]"
10,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,2,62328,-2,1,"[0.0,1]",,
11,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,2,62328,-2,1,"[0.0,1]",,
12,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,2,62328,-2,1,"[0.0,1]",,
13,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,2,62328,-2,1,"[0.0,1]",0/1,"[0/1,1]"
14,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,2,62328,-2,1,"[0.0,1]",,
15,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,2,62328,-2,7,"[1.3333333333333333,1][0.0,7]",0/1,"[0/1,1]"
16,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,2,62328,-2,7,"[1.3333333333333333,1][0.0,7]",0/1,"[0/1,1]"
17,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,2,62328,-2,1,"[0.0,1]",,
18,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,2,62328,-2,1,"[0.0,1]",,
19,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,2,62328,-2,16,"[1.3333333333333333,1][0.0,16]",0/1,"[0/1,1]"
20,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,2,62328,-2,1,"[0.0,1]",,
21,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,2,62328,-2,1,"[0.0,1]",,
22,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,2,62328,-2,1,"[0.0,1]",,
23,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,2,62328,-2,2,"[1.3333333333333333,1][0.0,2]",0/1,"[0/1,1]"
24,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,2,62328,-2,4,"[1.3333333333333333,1][0.0,4]",0/1,"[0/1,1]"
25,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,2,62328,-2,1,"[0.0,1]",,
26,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,2,62328,-2,1,"[0.0,1]",0/1,"[0/1,1]"
27,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,2,62328,-2,1,"[0.0,1]",,
28,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,2,62328,-2,2,"[1.3333333333333333,1][0.0,2]",0/1,"[0/1,1]"
29,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,2,62328,-2,1,"[0.0,1]",,
30,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,2,62328,-2,1,"[0.0,1]",,
1,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,3,62328,3.5,1162,"[3.5,1]",0/3,"[0/3,1]"
2,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,3,62328,3.5,1721,"[3.5,1]",0/3,"[0/3,1]"
3,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,3,62328,3.5,2225,"[3.5,1]",0/3,"[0/3,1]"
4,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,3,62328,3.5,2063,"[3.5,1]",0/3,"[0/3,1]"
5,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,3,62328,3.5,90,"[3.5,1]",0/3,"[0/3,1]"
6,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,3,62328,3.5,1080,"[3.5,1]",0/3,"[0/3,1]"
7,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,3,62328,3.5,2276,"[3.5,1]",0/3,"[0/3,1]"
8,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,3,62328,3.5,2427,"[3.5,1]",0/3,"[0/3,1]"
9,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,3,62328,3.5,2680,"[3.5,1]",0/3,"[0/3,1]"
10,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,3,62328,3.5,2799,"[3.5,1]",0/3,"[0/3,1]"
11,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,3,62328,3.5,1711,"[3.5,1]",0/3,"[0/3,1]"
12,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,3,62328,3.5,1400,"[3.5,1]",0/3,"[0/3,1]"
13,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,3,62328,3.5,2083,"[3.5,1]",0/3,"[0/3,1]"
14,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,3,62328,3.5,2088,"[3.5,1]",0/3,"[0/3,1]"
15,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,3,62328,3.5,2147,"[3.5,1]",0/3,"[0/3,1]"
16,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,3,62328,3.5,2159,"[3.5,1]",0/3,"[0/3,1]"
17,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,3,62328,3.5,2185,"[3.5,1]",0/3,"[0/3,1]"
18,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,3,62328,3.5,2171,"[3.5,1]",0/3,"[0/3,1]"
19,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,3,62328,3.5,326,"[3.5,1]",0/3,"[0/3,1]"
20,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,3,62328,3.5,1991,"[3.5,1]",0/3,"[0/3,1]"
21,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,3,62328,3.5,2291,"[3.5,1]",0/3,"[0/3,1]"
22,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,3,62328,3.5,8,"[3.5,1]",0/3,"[0/3,1]"
23,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,3,62328,3.5,2229,"[3.5,1]",0/3,"[0/3,1]"
24,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,3,62328,3.5,2286,"[3.5,1]",0/3,"[0/3,1]"
25,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,3,62328,3.5,2430,"[3.5,1]",0/3,"[0/3,1]"
26,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,3,62328,3.5,2423,"[3.5,1]",0/3,"[0/3,1]"
27,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,3,62328,3.5,2340,"[3.5,1]",0/3,"[0/3,1]"
28,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,3,62328,2.5,2226,"[3.5,1][2.5,756]",1/3,"[0/3,1][1/3,757]"
29,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,3,62328,3.5,2318,"[3.5,1]",0/3,"[0/3,1]"
30,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,3,62328,3.5,3015,"[3.5,1]",0/3,"[0/3,1]"
1,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,4,62328,4.0,419,"[4.5,1][4.0,27]",1/5,"[0/5,1][1/5,28]"
2,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,4,62328,4.0,356,"[4.5,1][4.0,21]",1/5,"[0/5,1][1/5,22]"
3,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,4,62328,4.0,824,"[4.5,1][4.0,13]",1/5,"[0/5,1][1/5,14]"
4,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,4,62328,4.5,15,"[4.5,1]",0/5,"[0/5,1]"
5,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,4,62328,4.5,80,"[4.5,1]",0/5,"[0/5,1]"
6,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,4,62328,4.0,53,"[4.5,1][4.0,7]",1/5,"[0/5,1][1/5,8]"
7,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,4,62328,4.0,107,"[4.5,1][4.0,2]",1/5,"[0/5,1][1/5,3]"
8,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,4,62328,3.9,109,"[4.5,1][4.0,6][3.9,93]",1/5,"[0/5,1][1/5,7]"
9,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,4,62328,4.0,249,"[4.5,1][4.0,42]",1/5,"[0/5,1][1/5,43]"
10,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,4,62328,3.333333333333330,974,"[4.0,1][3.333333333333333,797]",1/5,"[0/5,1][1/5,4]"
11,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,4,62328,4.5,10,"[4.5,1]",0/5,"[0/5,1]"
12,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,4,62328,4.0,1530,"[4.5,1][4.0,3]",1/5,"[0/5,1][1/5,4]"
13,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,4,62328,4.5,162,"[4.5,1]",0/5,"[0/5,1]"
14,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,4,62328,4.5,120,"[4.5,1]",0/5,"[0/5,1]"
15,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,4,62328,4.0,36,"[4.0,1]",1/5,"[0/5,1][1/5,2]"
16,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,4,62328,4.0,12,"[4.5,1][4.0,6]",1/5,"[0/5,1][1/5,10]"
17,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,4,62328,4.0,646,"[4.0,1]",1/5,"[0/5,1][1/5,5]"
18,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,4,62328,4.5,158,"[4.5,1]",0/5,"[0/5,1]"
19,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,4,62328,3.9,43,"[4.5,1][4.0,23][3.9,28]",1/5,"[0/5,1][1/5,24]"
20,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,4,62328,4.0,524,"[4.5,1][4.0,3]",1/5,"[0/5,1][1/5,4]"
21,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,4,62328,4.0,478,"[4.5,1][4.0,8]",1/5,"[0/5,1][1/5,9]"
22,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,4,62328,3.9,200,"[4.0,1][3.9,188]",1/5,"[0/5,1][1/5,2]"
23,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,4,62328,4.0,123,"[4.5,1][4.0,6]",1/5,"[0/5,1][1/5,7]"
24,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,4,62328,4.0,136,"[4.5,1][4.0,50]",1/5,"[0/5,1][1/5,51]"
25,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,4,62328,4.0,352,"[4.5,1][4.0,43]",1/5,"[0/5,1][1/5,44]"
26,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,4,62328,3.333333333333330,2086,"[4.5,1][4.0,22][3.333333333333333,706]",1/5,"[0/5,1][1/5,24]"
27,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,4,62328,4.0,870,"[4.5,1][4.0,2]",1/5,"[0/5,1][1/5,3]"
28,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,4,62328,4.0,218,"[4.5,1][4.0,3]",1/5,"[0/5,1][1/5,5]"
29,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,4,62328,4.5,80,"[4.5,1]",0/5,"[0/5,1]"
30,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,4,62328,4.0,54,"[4.5,1][4.0,7]",1/5,"[0/5,1][1/5,8]"
1,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,5,62328,6.8,2442,"[6.8,1]",0/9,"[0/9,1]"
2,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,5,62328,6.8,2532,"[6.8,1]",0/9,"[0/9,1]"
3,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,5,62328,6.8,3138,"[6.8,1]",0/9,"[0/9,1]"
4,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,5,62328,6.8,2171,"[6.8,1]",0/9,"[0/9,1]"
5,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,5,62328,6.8,3463,"[6.8,1]",0/9,"[0/9,1]"
6,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,5,62328,6.8,3965,"[6.8,1]",0/9,"[0/9,1]"
7,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,5,62328,6.8,3799,"[6.8,1]",0/9,"[0/9,1]"
8,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,5,62328,6.8,3245,"[6.8,1]",0/9,"[0/9,1]"
9,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,5,62328,6.8,110,"[6.8,1]",0/9,"[0/9,1]"
10,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,5,62328,6.8,4831,"[6.8,1]",0/9,"[0/9,1]"
11,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,5,62328,6.8,3610,"[6.8,1]",0/9,"[0/9,1]"
12,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,5,62328,6.8,3064,"[6.8,1]",0/9,"[0/9,1]"
13,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,5,62328,6.8,3809,"[6.8,1]",0/9,"[0/9,1]"
14,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,5,62328,6.8,1304,"[6.8,1]",0/9,"[0/9,1]"
15,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,5,62328,6.8,3320,"[6.8,1]",0/9,"[0/9,1]"
16,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,5,62328,6.8,2911,"[6.8,1]",0/9,"[0/9,1]"
17,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,5,62328,6.8,3335,"[6.8,1]",0/9,"[0/9,1]"
18,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,5,62328,6.8,2844,"[6.8,1]",0/9,"[0/9,1]"
19,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,5,62328,6.8,2416,"[6.8,1]",0/9,"[0/9,1]"
20,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,5,62328,6.8,525,"[6.8,1]",0/9,"[0/9,1]"
21,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,5,62328,6.8,1247,"[6.8,1]",0/9,"[0/9,1]"
22,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,5,62328,6.8,507,"[6.8,1]",0/9,"[0/9,1]"
23,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,5,62328,6.8,74,"[6.8,1]",0/9,"[0/9,1]"
24,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,5,62328,6.8,1240,"[6.8,1]",0/9,"[0/9,1]"
25,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,5,62328,6.8,2992,"[6.8,1]",0/9,"[0/9,1]"
26,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,5,62328,6.8,3050,"[6.8,1]",0/9,"[0/9,1]"
27,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,5,62328,6.8,3531,"[6.8,1]",0/9,"[0/9,1]"
28,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,5,62328,6.8,3504,"[6.8,1]",0/9,"[0/9,1]"
29,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,5,62328,6.8,1048,"[6.8,1]",0/9,"[0/9,1]"
30,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,5,62328,6.8,3937,"[6.8,1]",0/9,"[0/9,1]"
1,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,6,62328,6.8,3217,"[6.8,1]",5/31,"[0/31,1][3/31,725][4/31,728][5/31,735]"
2,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,6,62328,6.8,3071,"[6.8,1]",5/31,"[0/31,1][1/31,161][3/31,165][4/31,172][5/31,222]"
3,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,6,62328,6.8,2894,"[6.8,1]",7/31,"[0/31,1][1/31,318][3/31,324][4/31,350][5/31,361][6/31,369][7/31,411]"
4,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,6,62328,6.8,1460,"[6.8,1]",4/31,"[0/31,1][1/31,26][3/31,94][4/31,98]"
5,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,6,62328,6.8,3019,"[6.8,1]",6/31,"[0/31,1][1/31,63][3/31,594][4/31,633][5/31,714][6/31,2157]"
6,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,6,62328,6.8,2364,"[6.8,1]",7/31,"[0/31,1][3/31,230][4/31,245][5/31,298][6/31,1002][7/31,1318]"
7,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,6,62328,6.8,2643,"[6.8,1]",4/31,"[0/31,1][1/31,90][3/31,92][4/31,103]"
8,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,6,62328,6.8,3275,"[6.8,1]",5/31,"[0/31,1][1/31,62][3/31,142][4/31,147][5/31,450]"
9,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,6,62328,6.8,3167,"[6.8,1]",5/31,"[0/31,1][3/31,141][4/31,171][5/31,190]"
10,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,6,62328,6.8,3404,"[6.8,1]",5/31,"[0/31,1][1/31,309][4/31,319][5/31,1218]"
11,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,6,62328,6.8,326,"[6.8,1]",5/31,"[0/31,1][3/31,17][4/31,56][5/31,57]"
12,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,6,62328,6.8,3011,"[6.8,1]",5/31,"[0/31,1][3/31,164][4/31,168][5/31,237]"
13,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,6,62328,6.8,3390,"[6.8,1]",5/31,"[0/31,1][3/31,69][4/31,86][5/31,238]"
14,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,6,62328,6.8,2902,"[6.8,1]",7/31,"[0/31,1][1/31,30][3/31,31][4/31,156][5/31,177][6/31,2117][7/31,2171]"
15,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,6,62328,6.8,1236,"[6.8,1]",5/31,"[0/31,1][1/31,64][3/31,101][4/31,120][5/31,131]"
16,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,6,62328,6.8,2586,"[6.8,1]",7/31,"[0/31,1][3/31,46][4/31,49][5/31,101][6/31,821][7/31,1012]"
17,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,6,62328,6.8,3139,"[6.8,1]",7/31,"[0/31,1][1/31,120][3/31,161][4/31,174][5/31,282][6/31,318][7/31,412]"
18,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,6,62328,6.8,3022,"[6.8,1]",5/31,"[0/31,1][1/31,119][4/31,827][5/31,865]"
19,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,6,62328,6.8,3567,"[6.8,1]",5/31,"[0/31,1][1/31,237][4/31,1401][5/31,2422]"
20,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,6,62328,6.8,4310,"[6.8,1]",5/31,"[0/31,1][1/31,587][3/31,2635][4/31,2930][5/31,2957]"
21,elasticsearch,ES-21457,5.0.0,java.lang.IllegalArgumentException,6,62328,6.8,2898,"[6.8,1]",5/31,"[0/31,1][1/31,93][3/31,102][4/31,113][5/31,144]"
